gene,5ss,3ss,PSI
AT5G61500,2236,2363,6.496250000000001
AT3G59950,2749,2838,9.056000000000001
AT3G59950,2910,3038,6.2322500000000005
AT5G17290,1601,1821,8.5125
AT5G17290,1966,2250,6.039499999999999
AT2G45170,115,272,14.915000000000001
AT1G28210,4944,5375,18.191250000000004
AT1G80920,564,670,3.24875
AT5G66070,363,481,11.667750000000002
AT5G66070,661,747,3.9019999999999997
AT5G66070,1057,1223,6.47025
AT2G18670,791,1228,4.6114999999999995
AT1G53165,2710,2858,16.108750000000004
AT3G63260,2013,2108,5.4935
AT5G02320,1489,1585,26.020500000000006
AT5G06160,309,737,12.246749999999999
AT5G53180,859,1673,8.772
AT5G53180,1904,2290,8.6525
AT5G16630,3739,3833,12.501000000000001
AT1G32200,1934,2030,5.475500000000001
AT1G50170,1184,1405,6.667
AT5G37370,894,1742,19.981749999999998
AT1G11870,2434,2523,8.03875
AT4G18270,1725,1932,70.00525
AT1G60490,966,1065,3.08475
AT1G05830,3892,4015,6.57925
AT1G05830,1653,1937,33.67225
AT4G15180,2606,2679,99.9875
AT4G15180,3137,3588,99.979
AT4G15180,6054,6545,99.88250000000001
AT1G66730,2579,2753,18.0905
AT1G66730,5848,5952,29.597500000000004
AT1G74170,1567,1684,63.7365
AT1G03960,586,681,21.8655
AT3G26020,159,341,21.76625
AT3G26020,1603,1689,99.97125
AT3G14960,1206,1304,5.955
AT3G51780,678,852,6.1325
AT5G55700,1042,1285,3.9879999999999995
AT3G56160,3629,3703,14.7245
AT2G01170,213,280,6.16325
AT3G63530,1569,1717,17.42475
AT1G75380,823,922,4.59075
AT1G19660,345,658,4.2365
AT3G61710,2163,2266,7.092250000000002
AT5G11490,4346,4437,100.0
AT4G23460,2796,2869,10.18225
AT3G52840,1456,2102,7.885499999999999
AT2G32810,1807,1963,7.120749999999999
AT3G19860,233,810,82.60499999999999
AT1G05805,874,1765,15.679250000000001
AT1G05805,2818,2926,8.605500000000001
AT5G57150,270,348,22.844
AT2G42300,1480,2545,4.46325
AT1G03040,564,1007,6.233250000000001
AT1G10610,387,845,22.30625
AT4G38200,1482,1705,12.675999999999998
AT3G63310,397,473,12.533750000000001
AT3G23980,3639,3798,7.65925
AT2G30330,332,422,6.625749999999999
AT5G49550,136,206,14.06225
AT5G61910,214,437,17.0035
AT5G61910,1618,1835,16.8945
AT5G07300,1576,1657,9.983
AT5G19000,1279,1423,97.5
AT5G19000,1506,1868,22.540499999999998
AT3G06190,2091,2187,3.5680000000000005
AT2G39760,1790,2762,4.768
AT1G01550,330,880,5.9479999999999995
AT3G06820,3957,4138,6.4935
AT1G79110,765,840,44.661249999999995
AT2G42160,2421,2493,5.2945
AT2G42160,2136,2208,8.933250000000001
AT4G03110,2860,2954,5.8685
AT5G63160,537,882,13.14425
AT5G63160,1623,1898,9.4065
AT3G48360,646,849,22.465249999999997
AT3G48360,1154,1425,6.531000000000001
AT3G48360,1767,2108,11.421000000000001
AT4G37610,199,353,10.11825
AT3G54280,11828,12014,100.0
AT5G04430,1889,2388,18.097500000000004
AT4G02640,1989,2109,19.869999999999997
AT3G54620,780,1245,6.90825
AT3G54620,1784,1887,5.138
AT2G21230,131,278,26.601499999999998
AT5G28770,970,1033,5.75775
AT1G19350,204,298,93.617
AT1G47960,1187,1443,92.45225
AT2G38040,3740,3823,4.671
AT1G80780,134,216,29.734500000000004
AT1G80780,1163,1368,100.0
AT1G23400,2707,2980,7.70925
AT2G40410,933,1026,12.656749999999999
AT2G40410,1272,1366,14.80225
AT2G07050,4836,4929,6.4125
AT1G05940,308,392,11.29825
AT1G05940,1977,2325,7.889500000000001
AT5G62570,2106,2269,23.960749999999997
AT5G62570,2477,2557,10.0665
AT1G69800,52,184,98.4265
AT5G63490,2629,2736,7.41025
AT5G63490,1474,1552,9.57375
AT4G14230,1645,1741,3.62625
AT1G55930,3166,3232,8.6325
AT5G10690,1192,1306,11.19175
AT2G46830,794,1271,18.009
AT3G63520,1029,1113,11.166
AT3G18500,385,558,16.546249999999997
AT3G18500,865,1029,41.55
AT3G18500,2134,2224,13.525749999999999
AT1G31500,2393,2501,15.359750000000002
AT5G11350,3729,3818,7.736
AT1G12520,454,534,12.99
AT5G62430,417,1009,15.346499999999997
AT5G02800,1203,1277,11.325999999999999
AT3G19180,2275,2418,27.003749999999997
AT5G51290,3272,3408,10.42125
AT5G51290,2211,2299,19.732499999999998
AT5G51290,2528,2802,9.81275
AT5G51290,2953,3169,18.489250000000002
AT5G44650,1910,2053,6.0645
AT4G25550,826,1482,7.8557500000000005
AT1G75340,785,944,10.088750000000001
AT1G17730,496,827,9.33275
AT1G48310,4898,5115,12.49825
AT5G19310,1131,1296,16.692
AT5G65940,2080,2155,8.514
AT5G65940,260,323,8.631
AT5G65940,518,592,7.61875
AT5G57180,2503,2938,15.01525
AT1G65930,1866,1967,3.5900000000000007
AT1G32790,2083,2161,95.0
AT4G10610,2007,2100,3.5515
AT4G14270,339,414,8.51925
AT1G54170,3207,3279,9.74375
AT3G14010,2647,2714,3.7700000000000005
AT3G14010,2816,2900,7.617750000000001
AT5G25540,702,766,16.244999999999997
AT2G26280,2112,2249,8.3095
AT2G26280,2817,2959,16.518250000000002
AT5G41790,6654,6733,8.057500000000001
AT5G57630,577,658,32.053
AT2G26980,292,482,58.248000000000005
AT5G67380,2436,2551,3.5787499999999994
AT5G47080,535,705,7.441999999999998
AT5G47080,925,1068,18.82175
AT3G60250,1181,1328,18.6595
AT2G44680,1198,1365,11.18525
AT4G14340,2711,2974,8.95475
AT4G14340,3112,3226,5.08725
AT1G04440,1014,1111,4.218
AT1G04440,1746,1883,5.997
AT1G72710,1454,1546,5.897
AT5G49890,1943,2253,3.5325
AT1G09130,2217,2428,100.0
AT4G24460,442,526,21.238500000000002
AT2G27480,602,709,26.079250000000002
AT5G09410,2957,3057,99.92525
AT5G09410,1205,1531,7.14325
AT5G09410,2746,2881,32.384499999999996
AT3G16940,3961,4141,4.074999999999999
AT4G30560,742,889,39.95125
AT1G76730,548,629,12.744
AT1G76730,721,923,9.716249999999999
AT2G47890,1315,1386,8.091750000000001
AT2G32950,4924,5008,4.1
AT2G44520,960,1059,7.14475
AT3G53460,796,1142,94.7435
AT2G27450,197,332,90.0
AT5G50375,2160,2297,94.99275
AT4G04740,3160,3602,97.5
AT4G04740,3643,3768,99.99
AT4G38230,451,543,92.19975
AT5G66210,2411,2515,11.866
AT5G66210,2690,2784,10.486500000000001
AT5G66210,873,953,4.90575
AT3G57530,2235,2328,6.018
AT5G19450,1645,1914,11.555250000000001
AT5G01270,4145,4352,100.0
AT5G01270,2607,2715,6.70975
AT2G33540,1018,1142,28.926499999999997
AT1G26230,2154,2229,39.74125
AT1G30460,943,1912,12.407
AT1G30460,3014,3206,8.888749999999998
AT5G03190,287,468,89.69325
AT5G51020,320,431,5.616750000000001
AT2G47910,280,357,14.38525
AT5G38290,1632,1714,6.580499999999999
AT4G36290,2841,2961,4.92025
AT1G13220,1919,2108,38.173500000000004
AT5G18100,128,222,24.82625
AT5G18100,1111,1317,10.55625
AT2G35650,1105,1233,8.7775
AT1G02090,1541,2135,13.277249999999999
AT4G09680,5646,6081,6.705500000000001
AT5G46390,1916,2006,34.223
AT1G59520,4090,4380,11.209
AT1G34460,2164,2213,92.3525
AT1G34460,2536,2667,89.6115
AT1G34460,3280,3985,99.95575
AT1G27630,824,1536,30.969000000000005
AT4G19600,2554,2641,11.07275
AT5G45190,2755,2843,10.9525
AT3G23490,509,575,6.802
AT3G62030,292,654,97.46725
AT3G15520,2399,2473,12.68525
AT3G01480,1307,1419,25.709249999999997
AT3G14660,1630,1708,13.840500000000002
AT3G14620,1131,1200,10.235499999999998
AT3G18270,709,844,10.19025
AT3G18270,956,1257,5.7597499999999995
AT3G61880,1839,1910,92.5
AT5G04330,1035,1111,64.10275
AT3G53130,553,701,9.955250000000001
AT5G26600,1559,1945,15.339499999999997
AT4G26610,1768,1867,3.7364999999999995
AT5G57850,433,668,19.4925
AT5G52100,969,1109,30.504250000000003
AT5G17890,569,914,13.131499999999999
AT1G28320,2095,2179,19.334
AT1G28320,1707,1822,19.93
AT2G47940,1371,1634,5.338
AT5G39830,1555,1647,9.874500000000001
AT1G55350,10773,10838,9.142
AT4G29330,2116,2209,5.944750000000001
AT4G10180,204,284,8.00075
AT5G67570,1030,1138,21.1915
AT2G20900,302,424,20.11275
AT2G20900,3458,3785,67.7325
AT2G20900,2547,2733,5.544
AT1G75270,290,440,6.0192499999999995
AT3G05700,1426,1526,6.983750000000001
AT3G05700,1793,2056,10.54975
AT3G06760,664,782,8.357249999999999
AT3G06760,952,1153,99.979
AT5G26990,2142,2461,8.843
AT3G13450,311,397,25.419249999999998
AT3G58090,712,801,97.5
AT3G58090,857,1268,45.246500000000005
AT3G58090,1371,1479,100.0
AT4G34020,650,761,7.367749999999999
AT4G34020,912,1000,21.63675
AT4G34020,1791,2013,7.360249999999999
AT3G02720,395,578,4.70975
AT1G28310,178,351,72.338
AT3G26932,781,876,37.2995
AT1G06770,496,890,15.823000000000002
AT5G14620,1087,1213,11.863499999999998
AT1G59610,5687,5817,3.9985
AT2G14120,5642,5717,5.96225
AT3G06110,136,246,13.832999999999998
AT1G64750,66,155,6.15625
AT2G38330,2459,2544,9.03325
AT2G47220,1067,1149,90.383
AT2G47220,1324,1464,92.5
AT2G47220,1768,1867,92.20599999999999
AT2G47230,1187,1301,97.5
AT1G50430,2303,2688,3.7114999999999996
AT5G11380,2665,2748,18.038999999999998
AT5G62790,851,936,90.8095
AT5G62790,1005,1090,93.95075
AT1G19720,2814,2892,26.04325
AT5G19180,1978,2211,4.52375
AT5G58190,116,262,7.09075
AT1G61140,1156,1266,6.522999999999999
AT5G15440,330,1051,10.27275
AT5G55390,3403,3469,21.33325
AT5G55390,2750,2829,16.38075
AT4G19040,1915,1994,3.77025
AT3G20290,190,275,86.61525
AT5G62640,1029,1153,100.0
AT5G22350,2754,2838,5.5825000000000005
AT3G11220,915,1004,15.2685
AT4G10090,523,1295,12.326249999999998
AT1G79350,3469,3786,7.658999999999999
AT5G37510,2939,3024,99.64750000000001
AT5G16715,794,1027,13.28625
AT4G04350,1294,1375,9.555
AT4G04350,1481,1596,24.567500000000003
AT3G48470,2408,2612,97.5
AT4G39620,1863,2098,95.0
AT2G41720,3421,3516,30.836750000000002
AT1G80410,7011,7152,100.0
AT4G36630,4068,4158,5.192
AT1G34550,252,1783,100.0
AT2G04842,1139,1240,8.71625
AT5G41480,1409,1502,15.780750000000001
AT3G12140,1263,1378,7.075
AT3G12140,1753,1873,2.9909999999999997
AT5G11710,547,933,3.497750000000001
AT5G11710,2563,2757,4.7787500000000005
AT3G59290,3179,3288,8.0795
AT3G05210,1928,2023,21.61575
AT2G41430,844,930,3.2784999999999997
AT1G12920,86,275,7.170750000000001
AT5G01400,203,628,14.917750000000002
AT5G01400,5603,5686,99.84400000000001
AT5G01400,2038,2241,95.0
AT2G43400,2312,2534,18.076999999999998
AT2G43400,2848,2940,6.9335
AT5G03540,418,537,6.4215
AT1G69530,1199,1272,89.07625
AT4G02020,4419,4497,3.98975
AT4G02020,1185,1437,4.193
AT5G64440,3257,3340,5.001250000000001
AT2G34770,1710,1842,4.882
AT2G36370,4737,4870,16.02875
AT5G01720,1296,1646,12.732499999999998
AT4G15475,1346,1637,16.19425
AT4G16280,1239,3313,58.55550000000001
AT4G00380,2952,3215,59.5255
AT1G80790,2347,2618,7.825999999999999
AT5G26680,3389,3582,33.167
AT4G27760,1854,1974,10.4
AT5G58240,297,462,7.938249999999999
AT3G22170,3097,3180,5.828
AT4G26700,3612,3710,4.21975
AT4G26700,3808,3901,7.780500000000001
AT4G26700,3994,4074,4.715
AT4G26700,1335,1419,17.958499999999997
AT2G21070,2281,2554,97.5
AT2G06005,3234,3321,7.411
AT5G58040,885,1412,23.708750000000002
AT5G58040,2310,2461,2.84225
AT5G58040,4267,4462,6.4719999999999995
AT5G58040,4958,5195,100.0
AT4G26555,1030,1119,7.66275
AT4G26555,1308,1399,13.406750000000002
AT4G26555,1471,1559,6.129
AT2G43560,851,919,9.18375
AT2G43560,970,1096,11.3605
AT1G20810,309,569,12.727250000000002
AT1G20810,1198,1320,8.039
AT3G55520,625,740,5.411499999999999
AT1G07110,3617,3841,6.859
AT1G07110,1869,2056,6.535499999999999
AT1G07110,2433,2610,13.172750000000002
AT1G01220,729,927,16.077999999999996
AT3G10390,3163,3235,17.241
AT3G14110,560,687,90.76325
AT2G30120,636,770,15.892
AT5G62980,564,867,20.3585
AT2G43410,536,1906,27.86975
AT3G10160,3698,3790,18.24475
AT3G55630,2278,2361,6.1697500000000005
AT3G55630,2637,2728,15.19375
AT3G55630,564,629,40.552499999999995
AT5G54500,1609,1667,100.0
AT1G65580,861,1297,3.6052499999999994
AT1G65580,2589,2916,5.89325
AT5G48385,2044,2266,4.33425
AT1G23020,79,182,64.7685
AT5G49740,1185,1294,17.752499999999998
AT1G76320,2185,2362,9.22875
AT4G38170,97,204,59.50075
AT5G53170,4742,4850,7.97525
AT2G26140,1821,2012,7.569
AT2G47510,2335,2460,5.0795
AT5G13480,344,439,69.23949999999999
AT5G13480,3776,4252,7.906000000000001
AT1G03160,1131,1248,11.172500000000001
AT1G03160,1318,1751,12.30775
AT1G09420,2360,2429,95.0
AT1G23900,3940,4065,5.17075
AT1G23900,332,688,9.07775
AT5G66510,785,858,86.2125
AT3G24050,480,1057,12.11225
AT3G16870,373,624,4.54625
AT3G21175,1726,2096,3.8002499999999997
AT4G32915,272,353,4.6195
AT4G38270,1211,1296,4.726000000000001
AT5G47780,1182,1259,3.4195
AT1G06780,1089,1175,9.981
AT4G01120,1989,2080,3.09175
AT5G05930,966,1057,11.0815
AT5G05930,1434,1618,10.44225
AT5G05930,1694,1960,9.6835
AT5G05930,2362,2606,10.494
AT1G79830,4994,5281,5.27175
AT1G79830,5342,5427,1.82975
AT1G79830,5832,5925,56.6125
AT2G20770,1354,1459,16.2215
AT3G59410,4671,4968,17.139000000000003
AT5G07440,1401,1493,4.314750000000001
AT1G17890,230,361,7.673750000000001
AT1G78660,159,268,13.676999999999998
AT1G01160,313,557,13.227999999999998
AT5G58960,129,926,51.15075
AT2G41880,2065,2138,13.160750000000002
AT3G14415,1475,1586,82.0
AT5G53460,1711,2149,19.22325
AT3G25530,1372,1441,4.49625
AT3G48110,5501,5670,12.98775
AT4G38240,1409,1487,9.9865
AT2G45200,1173,1640,7.938249999999999
AT4G09000,1229,1789,92.5
AT5G10450,1682,1775,92.0
AT5G66030,4091,4219,7.46975
AT5G66030,4965,5040,5.4015
AT5G66030,1425,1535,8.92325
AT5G27380,1181,1262,8.34475
AT5G02790,98,258,8.80125
AT5G41240,1394,1527,24.95725
AT5G41220,1477,1561,11.277750000000001
AT1G10360,468,852,19.857
AT2G29420,355,431,5.68625
AT1G13450,1505,1742,15.022499999999999
AT1G65440,2751,2842,6.709999999999999
AT5G63320,2026,2423,34.506
AT5G63320,2902,2990,16.651249999999997
AT3G01770,2539,2622,7.769250000000001
AT3G52280,184,281,97.0245
AT5G14270,1993,2317,5.5215000000000005
AT5G14270,2896,2983,12.94675
AT1G72770,2446,2568,12.13075
AT1G17550,1391,1588,24.982750000000003
AT1G17550,2141,2334,3.3004999999999995
AT1G79000,5525,5628,5.861
AT1G79000,7698,7859,99.95975
AT3G19510,1577,1667,11.85475
AT3G17040,2266,2520,11.0885
AT2G25710,1539,1677,7.47225
AT4G33470,1520,1596,16.433500000000002
AT4G33470,1654,1749,24.41575
AT3G18520,1255,1393,9.480250000000002
AT3G18520,1470,1788,5.318
AT3G18520,1854,1955,9.526
AT1G08460,1310,1968,9.93525
AT5G26030,1845,1982,3.19375
AT1G69740,1319,1402,5.037999999999999
AT5G64390,3331,3869,34.446000000000005
AT3G23640,434,770,41.23049999999999
AT1G67700,1575,1665,20.21875
AT2G24150,498,584,8.604
AT2G24150,684,783,9.2705
AT1G31160,817,1073,8.42675
AT5G48545,1348,1515,28.33825
AT5G48545,1583,2092,8.10125
AT3G44530,1611,1759,7.360249999999999
AT1G58080,1801,1909,7.532749999999998
AT2G36230,517,619,7.84525
AT1G50460,3075,3270,28.440999999999995
AT4G37270,2660,3077,5.402749999999999
AT3G51880,1660,1761,13.12475
AT3G13350,397,871,7.0722499999999995
AT1G20696,1308,1536,99.9425
AT2G17560,157,260,12.108
AT4G35570,85,178,9.98075
AT1G76110,502,611,6.805750000000001
AT1G76110,1331,1736,7.086499999999999
AT2G26800,230,483,9.11
AT2G26550,1685,1768,7.625
AT1G79870,471,586,4.719500000000001
AT1G73570,902,956,95.0
AT3G47350,2137,2706,100.0
AT3G47360,443,787,58.11675
AT1G79920,2743,2827,51.44575
AT1G11660,3456,3591,2.9917500000000006
AT5G27670,411,516,2.26025
AT1G55250,2484,2963,20.339499999999997
AT4G36720,123,407,8.264750000000001
AT2G30800,4245,4352,7.000749999999999
AT3G17609,191,263,23.65075
AT4G28640,1514,1608,65.21775
AT1G54340,2366,2470,7.678749999999999
AT5G56650,1231,1314,14.565749999999998
AT5G56660,1256,1345,10.155249999999999
AT1G09270,2060,2306,6.32725
AT1G31190,1652,1737,3.61325
AT3G24010,1285,1449,13.9195
AT1G54390,1986,2098,22.69425
AT3G57300,3516,3594,92.167
AT3G57300,5138,5298,29.089250000000003
AT2G43330,1171,1971,6.371
AT3G06500,1066,1826,24.921750000000003
AT3G06500,2936,3016,5.96
AT3G06500,3066,3154,6.769
AT1G22650,2031,2328,4.449
AT5G22510,1462,1646,5.78925
AT2G29525,1947,2246,35.207499999999996
AT1G19870,372,680,14.629
AT1G45160,6375,6473,3.8474999999999993
AT2G38460,1096,1198,15.5975
AT3G17850,5136,5341,3.7877500000000004
AT2G39930,5100,5439,8.905750000000001
AT4G27750,382,469,5.83
AT1G19715,102,199,90.0
AT3G07610,3056,3489,97.3775
AT3G07610,3584,5057,100.0
AT2G29640,598,869,95.0
AT2G04540,1227,1467,30.06325
AT1G74960,3839,4076,6.58425
AT1G74960,1314,1421,4.04625
AT5G03770,289,419,11.63475
AT3G01090,1294,1385,2.94975
AT5G09250,130,231,5.3895
AT5G09250,376,527,6.529999999999999
AT4G32040,1920,2004,7.026999999999999
AT3G61530,1245,1344,15.78625
AT3G19150,749,840,10.09
AT1G49620,906,982,14.5555
AT1G48050,999,1072,8.46575
AT1G79880,284,358,34.148250000000004
AT4G23850,3103,3208,9.399249999999999
AT4G23850,3327,3572,2.7265
AT3G05970,4153,4380,9.515
AT3G55850,327,424,73.90025
AT3G55850,967,1167,27.81975
AT3G55850,1241,1429,29.785749999999997
AT5G21160,4897,5249,100.0
AT4G35890,2230,2740,8.185500000000001
AT5G67420,1293,1379,9.626000000000001
AT4G37540,600,737,19.247000000000003
AT4G36480,2507,2598,7.069249999999999
AT5G60300,2393,3203,96.60375
AT1G20020,331,602,6.561750000000001
AT1G20020,1422,1538,6.47075
AT5G64813,1580,1657,3.692
AT5G56170,410,844,16.467750000000002
AT5G47040,2960,3264,11.4095
AT1G17420,1867,2247,11.280000000000001
AT1G02910,1390,1470,11.1645
AT1G73060,1518,1613,6.194249999999999
AT4G30580,996,1127,10.88925
AT1G75020,1596,1846,8.92825
AT3G16950,3741,3834,90.06625
AT2G45670,1159,1338,6.86875
AT3G02600,401,1252,23.049
AT3G02600,1346,1746,7.7035
AT2G04560,664,1039,69.21575
AT3G20480,268,351,41.661249999999995
AT3G05090,4400,4542,4.2597499999999995
AT4G20380,380,504,10.93825
AT4G20380,1457,1556,6.184749999999999
AT1G21190,218,469,4.80475
AT1G65700,53,399,95.0
AT1G14030,541,630,20.5585
AT1G14030,998,1112,17.970999999999997
AT2G32700,3490,3570,29.991500000000002
AT1G78960,3324,3437,10.046000000000001
AT3G46640,1052,1818,94.56500000000001
AT5G49880,2350,2698,4.483
AT5G65060,403,2361,12.05325
AT5G47480,3312,3388,5.34325
AT5G47480,4576,4790,10.981
AT2G44180,327,555,6.99075
AT2G44180,788,854,8.713
AT4G08470,1052,1414,12.540249999999999
AT5G66850,3126,3283,6.3020000000000005
AT4G14965,1526,1679,5.43875
AT2G15530,848,966,32.649249999999995
AT2G15530,3923,4525,100.0
AT1G03090,1664,1964,20.136
AT1G03090,2058,2139,6.6345
AT1G63940,230,319,43.340999999999994
AT4G27870,1592,1695,8.71175
AT1G55325,9490,9958,99.95025
AT2G22370,569,645,8.920499999999999
AT5G12230,2367,2808,7.328999999999999
AT5G19480,736,883,6.4174999999999995
AT3G10820,2305,2428,100.0
AT5G05140,1577,1692,7.93
AT5G09850,1562,1642,6.6259999999999994
AT5G09850,1696,1770,4.16275
AT3G23590,2961,3271,47.063
AT2G48110,1174,1475,97.5
AT2G48110,2637,2922,97.389
AT3G19840,1301,1413,41.314499999999995
AT2G14680,5456,5528,8.098249999999998
AT2G14680,1827,2050,15.648499999999999
AT4G00060,3849,3923,17.316
AT4G08500,3077,3171,4.755000000000001
AT5G50440,771,845,12.472
AT1G23360,688,782,23.51275
AT4G32360,3098,3196,9.799000000000001
AT4G32360,2431,2545,11.439
AT3G16000,924,1109,7.0045
AT4G31780,759,1207,3.5025000000000004
AT4G31780,2658,2736,2.4815
AT1G08660,2288,2374,28.81575
AT1G32530,95,234,6.8795
AT1G32530,1869,2453,4.97875
AT5G24350,3454,3539,85.32849999999999
AT5G61960,4873,5019,4.669
AT1G27520,2878,2962,7.726999999999999
AT1G27520,1772,1914,64.82650000000001
AT1G27520,2036,2144,25.3985
AT4G24680,125,706,100.0
AT5G08120,1941,2036,5.3735
AT2G01450,171,371,10.408750000000001
AT2G01450,793,908,15.998000000000001
AT2G01450,1450,1604,43.284499999999994
AT1G53510,1250,1585,27.23725
AT2G42880,3288,3371,4.58775
AT5G57880,2489,2947,71.69025
AT1G16010,1801,1887,5.3095
AT1G80900,1120,1189,10.052000000000001
AT3G19640,1488,1563,2.6715
AT5G09690,127,339,16.88975
AT4G00290,2230,2383,21.0895
AT1G58200,3217,3344,7.8245000000000005
AT1G58200,2489,2872,11.845749999999999
AT1G58200,3023,3105,8.07375
AT2G44160,1477,1555,4.95975
AT5G04540,2916,3000,8.46875
AT4G34840,1219,1328,11.1045
AT1G79520,329,878,95.0
AT2G47830,539,620,24.8515
AT1G51610,1559,1655,9.485
AT3G01050,96,494,10.61075
AT3G01050,1260,1389,4.372750000000001
AT1G54030,1433,1502,5.84375
AT1G22640,565,644,7.067
AT4G32730,1711,1810,12.85075
AT5G06560,2395,2566,4.132000000000001
AT4G30000,1898,1983,95.0
AT1G01720,638,723,13.593250000000001
AT1G01720,1002,1089,8.03625
AT1G33060,2794,2906,5.383
AT1G56010,1833,1934,24.567249999999998
AT3G10500,1037,1114,8.0815
AT3G49530,1999,2116,3.9582499999999996
AT4G27410,559,641,7.0015
AT5G04410,856,973,5.045
AT5G08790,574,662,5.570749999999999
AT5G08790,944,1034,4.09075
